gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845013359,#N/A,#N/A,1.000355613,7.022834396,72.49765713,1.67E-17,1.52E-16,#N/A
ENSCAFG00845008355,SPRYD4,SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468],1.356997522,4.118832272,72.4583063,1.71E-17,1.55E-16,481113
ENSCAFG00845008405,SIT1,signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:17710],2.376870906,6.200277193,72.39314791,1.76E-17,1.60E-16,611919
ENSCAFG00845026027,THAP3,THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855],1.526093834,4.085676927,72.35268397,1.80E-17,1.63E-16,607727
ENSCAFG00845029348,GSTO1,glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312],1.311471562,6.70471952,72.22769386,1.92E-17,1.73E-16,477813
ENSCAFG00845013044,TPK1,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358],1.425992593,5.205214781,72.20697362,1.94E-17,1.75E-16,475515
ENSCAFG00845011441,SLC7A6OS,solute carrier family 7 member 6 opposite strand [Source:HGNC Symbol;Acc:HGNC:25807],1.067572432,5.150045224,72.20500919,1.94E-17,1.75E-16,611044
ENSCAFG00845016051,CDK5RAP3,CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673],1.080570203,5.861452029,71.95707785,2.20E-17,1.98E-16,480541
ENSCAFG00845022662,LSM5,,1.767195898,4.222723154,71.73616288,2.46E-17,2.21E-16,611686
ENSCAFG00845025974,CTBP2,C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495],1.449934835,5.843184553,71.72359123,2.48E-17,2.22E-16,100684514
ENSCAFG00845006104,POLB,DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174],1.441788687,4.243450839,71.65012731,2.57E-17,2.30E-16,494001
ENSCAFG00845018738,,,1.341810491,5.543440036,71.6427891,2.58E-17,2.30E-16,607299
ENSCAFG00845016653,HSBP1,heat shock factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5203],1.342946581,6.660046637,71.55325861,2.70E-17,2.41E-16,100856736
ENSCAFG00845018779,#N/A,#N/A,2.579109302,7.315466211,71.48382936,2.80E-17,2.49E-16,#N/A
ENSCAFG00845022327,SH3BGRL,SH3 domain binding glutamate rich protein like [Source:HGNC Symbol;Acc:HGNC:10823],1.754313706,5.250661627,71.38317167,2.94E-17,2.62E-16,102154886
ENSCAFG00845027026,SLC25A19,solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409],1.456707472,4.820711834,71.24557169,3.15E-17,2.80E-16,483311
ENSCAFG00845028458,SMNDC1,survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900],1.271465394,5.502774428,71.06768843,3.45E-17,3.06E-16,477817
ENSCAFG00845027966,SDCBP,,1.029353988,7.666154369,70.98992485,3.59E-17,3.18E-16,482977
ENSCAFG00845009142,#N/A,#N/A,2.230249397,2.534100973,70.95143488,3.66E-17,3.24E-16,#N/A
ENSCAFG00845028438,PSMD13,"proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]",1.052962787,7.069907052,70.84525265,3.86E-17,3.41E-16,475934
ENSCAFG00845025914,EIF2S2,,1.146261376,6.980245174,70.79048619,3.97E-17,3.50E-16,477197
ENSCAFG00845018589,CSTB,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482],1.404858554,7.200454603,70.65133634,4.26E-17,3.74E-16,119867084
ENSCAFG00845016625,PMM1,phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114],1.230390842,4.918227751,70.61597441,4.34E-17,3.81E-16,474486
ENSCAFG00845014129,ATP5F1E,ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838],1.340117552,7.316813757,70.60814775,4.36E-17,3.82E-16,102153397
ENSCAFG00845012486,PSMB10,proteasome 20S subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538],1.315070967,6.823817577,70.56842756,4.45E-17,3.90E-16,489749
ENSCAFG00845031037,PRAF2,WD repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:28912],1.14213923,6.224693734,70.53889507,4.51E-17,3.95E-16,612890
ENSCAFG00845005558,TMEM198B,transmembrane protein 198B [Source:VGNC Symbol;Acc:VGNC:109307],1.592222738,4.732946235,70.50939106,4.58E-17,4.01E-16,606845
ENSCAFG00845025157,,,1.241856844,8.421736729,70.47659549,4.66E-17,4.07E-16,100687749
ENSCAFG00845017555,NAPSA,napsin A aspartic peptidase [Source:HGNC Symbol;Acc:HGNC:13395],2.595549881,4.886382001,70.31334607,5.06E-17,4.41E-16,476406
ENSCAFG00845009427,,,1.154061407,6.094360807,70.15431439,5.48E-17,4.77E-16,608012
ENSCAFG00845004833,MRPS12,mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380],1.399910012,4.86262344,69.97616481,6.00E-17,5.21E-16,484517
ENSCAFG00845000206,CHMP2A,charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216],1.097532878,6.931125042,69.87263475,6.33E-17,5.48E-16,476364
ENSCAFG00845009733,TSC22D1,TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826],1.780716625,8.191574321,69.83641659,6.44E-17,5.58E-16,476927
ENSCAFG00845008644,ETHE1,,1.096421924,6.143086668,69.82370035,6.48E-17,5.61E-16,612416
ENSCAFG00845028101,RCHY1,,1.007017318,5.916535188,69.70449067,6.89E-17,5.96E-16,612746
ENSCAFG00845000200,UBE2M,ubiquitin conjugating enzyme E2 M [Source:HGNC Symbol;Acc:HGNC:12491],1.225840577,6.790857715,69.69153468,6.93E-17,5.99E-16,484221
ENSCAFG00845023019,,,1.285821478,5.327970485,69.68379642,6.96E-17,6.01E-16,481449
ENSCAFG00845027929,RNF25,ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662],1.276226458,4.242656473,69.68074072,6.97E-17,6.02E-16,478912
ENSCAFG00845013440,PPP2R2A,,1.145246607,7.629100025,69.49850077,7.65E-17,6.59E-16,608552
ENSCAFG00845011261,TRIT1,tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286],1.401259749,3.747257083,69.44203862,7.87E-17,6.77E-16,475320
ENSCAFG00845022864,WBP2,WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738],1.02085197,7.830550559,69.41858672,7.96E-17,6.85E-16,608477
ENSCAFG00845005600,MMP19,matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165],2.023863584,6.589761668,69.17431064,9.01E-17,7.73E-16,606853
ENSCAFG00845029302,PEX16,peroxisomal biogenesis factor 16 [Source:HGNC Symbol;Acc:HGNC:8857],1.035217863,5.714976093,69.12509703,9.24E-17,7.91E-16,483639
ENSCAFG00845007818,#N/A,#N/A,1.820270272,3.590512111,68.92926365,1.02E-16,8.72E-16,#N/A
ENSCAFG00845013149,LSM1,"LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]",1.368434979,4.835783926,68.92723751,1.02E-16,8.72E-16,475587
ENSCAFG00845020953,EIF5A,,1.061671626,8.481750518,68.91219956,1.03E-16,8.78E-16,489468
ENSCAFG00845021858,AKR1A1,aldo-keto reductase family 1 member A1 [Source:NCBI gene (formerly Entrezgene);Acc:610537],1.091952827,7.196451353,68.86198392,1.06E-16,8.99E-16,475373
ENSCAFG00845002518,CD3E,CD3 epsilon subunit of T-cell receptor complex,2.568503355,9.211985879,68.81469638,1.08E-16,9.20E-16,442981
ENSCAFG00845023747,#N/A,#N/A,1.230366418,5.505732548,68.72923005,1.13E-16,9.60E-16,#N/A
ENSCAFG00845014456,C16orf54,chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649],1.419628856,8.505196569,68.69969863,1.15E-16,9.74E-16,100688204
ENSCAFG00845029653,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828],1.241531779,4.426849255,68.64094446,1.18E-16,1.00E-15,487505
ENSCAFG00845013012,,,1.169397164,4.994645254,68.55284742,1.24E-16,1.05E-15,609605
ENSCAFG00845014952,RPL11,ribosomal protein L11 [Source:NCBI gene (formerly Entrezgene);Acc:100684296],1.025700098,10.24842281,68.38910499,1.34E-16,1.13E-15,478188
ENSCAFG00845020890,EXOSC2,exosome component 2 [Source:HGNC Symbol;Acc:HGNC:17097],1.465230892,4.879020568,68.32878144,1.38E-16,1.16E-15,608606
ENSCAFG00845028187,,,1.905326078,5.598102319,68.29502712,1.41E-16,1.18E-15,119864230
ENSCAFG00845016832,DHPS,deoxyhypusine synthase [Source:HGNC Symbol;Acc:HGNC:2869],1.711487209,3.966088054,68.25011491,1.44E-16,1.21E-15,476702
ENSCAFG00845020556,ISY1,ISY1 splicing factor homolog [Source:NCBI gene (formerly Entrezgene);Acc:484629],1.180734057,5.906373029,68.24032278,1.45E-16,1.22E-15,484629
ENSCAFG00845017897,DOK1,docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990],1.095617492,5.546286298,68.14277255,1.52E-16,1.28E-15,483100
ENSCAFG00845002039,WDR55,WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971],1.086718403,5.287688795,68.1041063,1.55E-16,1.30E-15,478033
ENSCAFG00845022838,,,1.796486314,4.177093785,68.03517932,1.61E-16,1.35E-15,610565
ENSCAFG00845028816,DBI,"diazepam binding inhibitor, acyl-CoA binding protein [Source:NCBI gene (formerly Entrezgene);Acc:476115]",1.44937406,6.351280154,68.01965898,1.62E-16,1.35E-15,476115
ENSCAFG00845029630,ACAA1,acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82],1.352370938,6.890645125,67.85011879,1.76E-16,1.47E-15,477023
ENSCAFG00845004884,,,1.524924145,5.312783206,67.70658833,1.90E-16,1.58E-15,476396
ENSCAFG00845010437,ARL6IP5,,1.22284419,5.691745921,67.69654032,1.91E-16,1.59E-15,476559
ENSCAFG00845018487,PSMA3,proteasome 20S subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532],1.570806147,7.541888324,67.64672771,1.96E-16,1.63E-15,480338
ENSCAFG00845016850,EIF1B,eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792],1.435829777,6.467090387,67.49149054,2.12E-16,1.76E-15,477030
ENSCAFG00845022749,ID2,inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361],1.707645332,9.492779209,67.38110236,2.24E-16,1.86E-15,100686903
ENSCAFG00845019327,#N/A,#N/A,2.843691992,5.132037076,67.30795744,2.32E-16,1.92E-15,#N/A
ENSCAFG00845001503,EAPP,E2F associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:19312],1.074784703,5.154291322,67.12859864,2.54E-16,2.10E-15,490647
ENSCAFG00845027986,ICAM1,intercellular adhesion molecule 1 [Source:NCBI gene (formerly Entrezgene);Acc:403975],1.56300258,5.014137641,67.10498321,2.57E-16,2.12E-15,403975
ENSCAFG00845029060,SF1,splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950],1.159302954,8.493558115,67.01759946,2.69E-16,2.22E-15,476031
ENSCAFG00845023825,PHOSPHO2,"phosphatase, orphan 2 [Source:HGNC Symbol;Acc:HGNC:28316]",1.877094288,3.158004628,66.93000936,2.81E-16,2.31E-15,100684043
ENSCAFG00845028378,#N/A,#N/A,1.70653122,3.736201298,66.84942982,2.93E-16,2.41E-15,#N/A
ENSCAFG00845024377,CUEDC2,CUE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28352],1.229935863,5.494678421,66.80727053,2.99E-16,2.46E-15,100855631
ENSCAFG00845024474,,,1.501926545,3.955933009,66.79600681,3.01E-16,2.47E-15,100685930
ENSCAFG00845015328,HSD17B13,hydroxysteroid 17-beta dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:22960],2.216910593,3.130673108,66.72707328,3.12E-16,2.55E-15,487848
ENSCAFG00845020726,MARCKS,myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759],2.298250304,7.10596286,66.68503599,3.19E-16,2.61E-15,612436
ENSCAFG00845001608,GNG5,chitobiase [Source:HGNC Symbol;Acc:HGNC:2496],1.594972354,6.738564096,66.67029798,3.21E-16,2.62E-15,490188
ENSCAFG00845003463,TMX1,thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487],1.080759776,6.489775251,66.50438649,3.49E-16,2.85E-15,610791
ENSCAFG00845026179,CDKN2D,cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790],1.532508891,8.985177313,66.4834968,3.53E-16,2.88E-15,611216
ENSCAFG00845013936,EXOSC3,exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944],1.404804666,3.818088028,66.44998631,3.59E-16,2.92E-15,481616
ENSCAFG00845006145,ZCCHC17,,1.4524778,3.900880051,66.3831995,3.71E-16,3.02E-15,478157
ENSCAFG00845028118,FAM72A,,1.569448593,3.21318154,66.34160123,3.79E-16,3.08E-15,607371
ENSCAFG00845019459,ELOVL1,ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418],1.189690704,5.162949961,66.32308384,3.83E-16,3.11E-15,100855761
ENSCAFG00845021596,RPS7,ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440],1.180743348,10.404366,66.30161236,3.87E-16,3.14E-15,475649
ENSCAFG00845010949,EI24,EI24 autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276],1.106543114,6.14003323,66.27202421,3.93E-16,3.18E-15,489301
ENSCAFG00845004195,POR,cytochrome p450 oxidoreductase [Source:NCBI gene (formerly Entrezgene);Acc:489816],1.668617408,8.106400102,66.23908803,3.99E-16,3.23E-15,489816
ENSCAFG00845028069,GPN3,GPN-loop GTPase 3 [Source:HGNC Symbol;Acc:HGNC:30186],1.084580121,5.940870445,66.13482683,4.21E-16,3.40E-15,100856764
ENSCAFG00845010769,#N/A,#N/A,2.935851922,5.340726665,66.05101907,4.39E-16,3.54E-15,#N/A
ENSCAFG00845029433,,,1.459646087,8.68840389,65.97486757,4.57E-16,3.68E-15,403634
ENSCAFG00845004600,EMC9,ER membrane protein complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:20273],1.701289877,3.432841477,65.96163556,4.60E-16,3.70E-15,480257
ENSCAFG00845013645,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304],1.01277365,6.006680807,65.90687287,4.73E-16,3.80E-15,477374
ENSCAFG00845002686,,,1.117136649,6.462376918,65.79517525,5.00E-16,4.01E-15,489450
ENSCAFG00845026024,RAB5IF,RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870],1.00911665,6.720245223,65.75117176,5.12E-16,4.09E-15,485858
ENSCAFG00845012574,CCS,copper chaperone for superoxide dismutase [Source:NCBI gene (formerly Entrezgene);Acc:442988],1.481851288,6.461347462,65.74770267,5.13E-16,4.10E-15,442988
ENSCAFG00845027728,SNRPG,small nuclear ribonucleoprotein polypeptide G [Source:NCBI gene (formerly Entrezgene);Acc:612653],1.278117774,6.892903361,65.58163738,5.58E-16,4.45E-15,612653
ENSCAFG00845022972,UBAP1,ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461],1.137262561,5.418735392,65.49031161,5.84E-16,4.66E-15,474745
ENSCAFG00845009472,#N/A,#N/A,1.17329799,5.224671215,65.3740273,6.20E-16,4.94E-15,#N/A
ENSCAFG00845012871,CIRBP,cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982],1.228372591,7.09420956,65.34570799,6.28E-16,5.00E-15,476755
ENSCAFG00845006402,CCDC51,coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714],1.723648105,3.930049045,65.34063054,6.30E-16,5.01E-15,609083
ENSCAFG00845021375,H2AFJ,H2A.J histone [Source:HGNC Symbol;Acc:HGNC:14456],1.660665771,4.588100921,65.3394245,6.30E-16,5.01E-15,486669
ENSCAFG00845025196,CCDC22,coiled-coil domain containing 22 [Source:HGNC Symbol;Acc:HGNC:28909],1.191958909,4.752821401,65.32383252,6.35E-16,5.05E-15,491875
ENSCAFG00845005390,#N/A,#N/A,1.909630572,3.581093503,65.29989944,6.43E-16,5.11E-15,#N/A
ENSCAFG00845020915,CYSLTR1,cysteinyl leukotriene receptor 1 [Source:HGNC Symbol;Acc:HGNC:17451],1.760751985,4.424526949,65.03736286,7.35E-16,5.80E-15,100686426
ENSCAFG00845027582,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964],1.046032604,6.571619626,64.99464205,7.51E-16,5.92E-15,478797
ENSCAFG00845016439,#N/A,#N/A,2.625920187,3.225734919,64.89890366,7.88E-16,6.21E-15,#N/A
ENSCAFG00845004050,ERH,ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447],1.083174104,6.611909188,64.66697138,8.87E-16,6.96E-15,480371
ENSCAFG00845029290,CD40LG,CD40 ligand [Source:NCBI gene (formerly Entrezgene);Acc:403468],2.096008729,4.63654664,64.59607075,9.19E-16,7.20E-15,403468
ENSCAFG00845021094,MRPL42,,1.550083284,4.133710312,64.49375991,9.68E-16,7.58E-15,475426
ENSCAFG00845012304,CARS1,cysteinyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:1493],1.206658331,5.754249689,64.40982715,1.01E-15,7.89E-15,475998
ENSCAFG00845005668,IFGGC1,interferon-inducible GTPase 1-like [Source:NCBI gene (formerly Entrezgene);Acc:481471],3.023504417,7.125742683,64.35058407,1.04E-15,8.12E-15,481471
ENSCAFG00845009082,ANAPC11,anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452],1.201573294,5.830600857,64.3504961,1.04E-15,8.12E-15,483370
ENSCAFG00845019512,MGST1,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061],1.565144475,7.335885124,64.27568365,1.08E-15,8.41E-15,477683
ENSCAFG00845003015,AKR1E2,aldo-keto reductase family 1 member E2 [Source:HGNC Symbol;Acc:HGNC:23437],1.886038076,4.133356288,64.25720131,1.09E-15,8.49E-15,608809
ENSCAFG00845013423,GPX4,glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556],1.066689245,6.897484513,64.19208327,1.13E-15,8.77E-15,119864793
ENSCAFG00845018977,FKBP1A,FKBP prolyl isomerase 1A [Source:NCBI gene (formerly Entrezgene);Acc:100686033],1.020925089,7.462565004,63.88647892,1.32E-15,1.02E-14,100686033
ENSCAFG00845003933,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585],1.054447128,4.971746516,63.58952352,1.53E-15,1.18E-14,478122
ENSCAFG00845028622,#N/A,#N/A,1.343847001,13.13451758,63.56090532,1.55E-15,1.20E-14,#N/A
ENSCAFG00845000903,,,4.872995679,14.01303524,63.53926469,1.57E-15,1.21E-14,119872227
ENSCAFG00845029196,IMPDH2,inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053],1.005082339,7.069389673,63.28899199,1.78E-15,1.37E-14,476630
ENSCAFG00845014092,PCGF2,polycomb group ring finger 2 [Source:HGNC Symbol;Acc:HGNC:12929],1.755526414,3.763640365,63.27680505,1.80E-15,1.38E-14,491035
ENSCAFG00845011055,FBXO7,F-box protein 7 [Source:HGNC Symbol;Acc:HGNC:13586],1.037558256,5.839983101,63.23715946,1.83E-15,1.40E-14,474522
ENSCAFG00845026448,#N/A,#N/A,2.788113783,1.728291431,63.18342328,1.88E-15,1.44E-14,#N/A
ENSCAFG00845004989,EIF3I,eukaryotic translation initiation factor 3 subunit I [Source:HGNC Symbol;Acc:HGNC:3272],1.066592033,7.032264273,63.04922331,2.02E-15,1.54E-14,478152
ENSCAFG00845010077,GHDC,GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438],1.093162566,5.992410711,63.037462,2.03E-15,1.55E-14,607630
ENSCAFG00845025558,CHMP4B,charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:HGNC:16171],1.03219504,7.897176474,62.91527859,2.16E-15,1.64E-14,485842
ENSCAFG00845022734,RSBN1L,round spermatid basic protein 1 like [Source:HGNC Symbol;Acc:HGNC:24765],1.314516036,6.258444767,62.90211722,2.17E-15,1.65E-14,483278
ENSCAFG00845008199,CHCHD1,coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518],1.604755596,4.52862947,62.63718222,2.49E-15,1.88E-14,100856174
ENSCAFG00845017366,DLA-79,MHC class Ib [Source:NCBI gene (formerly Entrezgene);Acc:483594],2.276585817,7.367876091,62.46096948,2.72E-15,2.06E-14,483594
ENSCAFG00845001909,CD14,CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628],1.850121924,8.885253479,62.39457385,2.81E-15,2.12E-14,607076
ENSCAFG00845015815,TOMM6,translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528],1.173738283,5.331052709,62.25817614,3.01E-15,2.27E-14,609079
ENSCAFG00845021304,TRAPPC12,trafficking protein particle complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:24284],1.041259242,5.090538167,62.25630545,3.02E-15,2.27E-14,475647
ENSCAFG00845014106,#N/A,#N/A,1.018793937,5.611239498,62.22839079,3.06E-15,2.30E-14,#N/A
ENSCAFG00845026693,SMIM29,,1.201109434,4.539503017,62.14793595,3.19E-15,2.39E-14,474876
ENSCAFG00845001383,LIN37,lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234],1.269361632,3.675294263,62.03659637,3.37E-15,2.52E-14,484575
ENSCAFG00845013959,KIAA1143,KIAA1143 [Source:HGNC Symbol;Acc:HGNC:29198],1.583562172,3.957602956,61.91799579,3.58E-15,2.67E-14,476657
ENSCAFG00845020332,#N/A,#N/A,1.964652634,3.694920274,61.83621447,3.73E-15,2.79E-14,#N/A
ENSCAFG00845025824,SMIM11A,small integral membrane protein 11 [Source:HGNC Symbol;Acc:HGNC:1293],1.295048193,3.713846779,61.79440388,3.81E-15,2.84E-14,100683307
ENSCAFG00845022861,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:NCBI gene (formerly Entrezgene);Acc:482558],1.133267881,6.43053014,61.75487775,3.89E-15,2.90E-14,482558
ENSCAFG00845004197,TVP23B,trans-golgi network vesicle  B [Source:NCBI gene (formerly Entrezgene);Acc:489517],1.477255748,4.857610507,61.74975992,3.90E-15,2.90E-14,489517
ENSCAFG00845015609,RPL4,ribosomal protein L4 [Source:NCBI gene (formerly Entrezgene);Acc:609491],1.008025282,10.59386738,61.70519778,3.99E-15,2.97E-14,609491
ENSCAFG00845027880,COPS8,,1.160421354,5.468052065,61.66785348,4.07E-15,3.02E-14,477417
ENSCAFG00845024253,FLT3LG,fms related receptor tyrosine kinase 3 ligand [Source:NCBI gene (formerly Entrezgene);Acc:442938],1.76345408,5.868451512,61.65439327,4.09E-15,3.03E-14,442938
ENSCAFG00845010938,,,3.185549412,7.891771602,61.60971688,4.19E-15,3.10E-14,479401
ENSCAFG00845005856,MCU,mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:HGNC:23526],1.099378892,4.747918861,61.54267159,4.33E-15,3.21E-14,489042
ENSCAFG00845030738,ACY1,,1.132249218,5.747599885,61.52290272,4.38E-15,3.24E-14,484743
ENSCAFG00845000870,#N/A,#N/A,2.077837923,3.889985388,61.23600827,5.06E-15,3.73E-14,#N/A
ENSCAFG00845022894,PNO1,partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790],1.281004198,6.081936798,61.20377364,5.15E-15,3.79E-14,474623
ENSCAFG00845004561,REXO2,RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851],1.076970289,5.1929027,60.85235644,6.15E-15,4.52E-14,489395
ENSCAFG00845025519,MAGOHB,,1.935004424,3.799413067,60.74146332,6.51E-15,4.78E-14,477695
ENSCAFG00845009525,#N/A,#N/A,2.896451356,2.314410732,60.73033891,6.55E-15,4.80E-14,#N/A
ENSCAFG00845008188,ATP6V0D1,ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724],1.091195302,7.468726966,60.63913823,6.86E-15,5.01E-14,479685
ENSCAFG00845011733,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704],1.235783481,6.042642257,60.63038035,6.89E-15,5.03E-14,475094
ENSCAFG00845023751,MIS18A,MIS18 kinetochore protein A [Source:HGNC Symbol;Acc:HGNC:1286],1.984649234,3.739015755,60.61182741,6.95E-15,5.08E-14,609701
ENSCAFG00845024790,SERP1,stress associated endoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:10759],1.020502111,8.040205021,60.37389347,7.84E-15,5.71E-14,119865423
ENSCAFG00845003669,BLVRB,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063],1.790080256,4.9514353,60.24580519,8.37E-15,6.09E-14,476456
ENSCAFG00845010689,LRPAP1,LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701],1.116418726,7.917906968,60.22322988,8.47E-15,6.15E-14,479072
ENSCAFG00845002461,PRMT5,protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894],1.214888907,6.136147533,60.08098705,9.10E-15,6.61E-14,480242
ENSCAFG00845002696,MCM7,minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950],1.12445149,7.366037692,59.96835211,9.64E-15,6.99E-14,119872149
ENSCAFG00845003143,THOC6,,1.19375802,5.682703348,59.75595961,1.07E-14,7.76E-14,479871
ENSCAFG00845028483,IMMP1L,inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317],1.585381703,3.87282589,59.60473158,1.16E-14,8.36E-14,475954
ENSCAFG00845006252,,,2.032068305,7.279130304,59.56468573,1.18E-14,8.53E-14,100684301
ENSCAFG00845018347,NLRP3,NLR family pyrin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16400],1.108255766,7.342969995,59.56322657,1.18E-14,8.53E-14,490576
ENSCAFG00845016471,GPSM3,G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:13945],1.203585527,6.780810286,59.48173621,1.23E-14,8.88E-14,607687
ENSCAFG00845029760,BFSP2,beaded filament structural protein 2 [Source:HGNC Symbol;Acc:HGNC:1041],3.195735035,2.511285084,58.83469536,1.71E-14,1.23E-13,608938
ENSCAFG00845000111,TEAD2,TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715],1.682994108,3.0717908,58.83076408,1.72E-14,1.23E-13,484381
ENSCAFG00845000497,H2AX,H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739],1.317884999,5.156328305,58.79593697,1.75E-14,1.25E-13,489372
ENSCAFG00845003445,GLRX5,glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134],1.099270219,5.359755076,58.76787675,1.77E-14,1.26E-13,612417
ENSCAFG00845009033,,,3.700282506,6.66828254,58.72573205,1.81E-14,1.29E-13,480603
ENSCAFG00845013428,EBAG9,estrogen receptor binding site associated antigen 9 [Source:VGNC Symbol;Acc:VGNC:40174],1.197516276,4.970174777,58.574247,1.96E-14,1.39E-13,403500
